,Unnamed: 0,date,PM2.5,YEAR,MO,DY,HR,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
0,1.0,1/1/2022,10.25,2022,1,1,0,-18.64,0.7,98.19,0.4,102.62,3.03,112.3,3.74,112.3
1,1.0,2023-01-01,,2022,1,1,1,-18.55,0.7,97.38,0.38,102.64,3.15,112.2,3.9,112.2
2,2.0,2023-01-01 01:00:00,,2022,1,1,2,-18.47,0.71,98.04,0.35,102.66,3.32,111.5,4.11,111.6
3,3.0,2023-01-01 02:00:00,,2022,1,1,3,-18.4,0.71,97.42,0.31,102.69,3.49,111.7,4.32,111.8
4,4.0,2023-01-01 03:00:00,,2022,1,1,4,-18.33,0.72,98.16,0.27,102.72,3.62,112.6,4.47,112.5
5,5.0,2023-01-01 04:00:00,,2022,1,1,5,-18.24,0.72,97.34,0.22,102.73,3.68,113.9,4.55,113.9
6,6.0,2023-01-01 05:00:00,,2022,1,1,6,-18.14,0.72,96.44,0.16,102.75,3.74,115.2,4.61,115.2
7,7.0,2023-01-01 06:00:00,,2022,1,1,7,-18.03,0.73,96.78,0.12,102.76,3.79,117.6,4.68,117.6
8,8.0,2023-01-01 07:00:00,,2022,1,1,8,-17.93,0.73,95.89,0.09,102.78,3.85,120.1,4.75,120.1
9,9.0,2023-01-01 08:00:00,,2022,1,1,9,-17.88,0.72,94.15,0.08,102.81,3.91,121.8,4.82,121.8
10,10.0,2023-01-01 09:00:00,,2022,1,1,10,-17.89,0.72,94.26,0.09,102.83,4.07,123.1,5.0,123.0
11,11.0,2023-01-01 10:00:00,,2022,1,1,11,-18.0,0.7,92.64,0.1,102.86,4.27,125.8,5.22,125.7
12,12.0,2023-01-01 11:00:00,,2022,1,1,12,-18.23,0.68,92.0,0.11,102.9,4.4,126.4,5.34,126.4
13,13.0,2023-01-01 12:00:00,,2022,1,1,13,-18.57,0.66,92.23,0.12,102.92,4.47,125.1,5.4,125.0
14,14.0,2023-01-01 13:00:00,,2022,1,1,14,-18.99,0.64,93.1,0.11,102.93,4.5,122.9,5.41,123.0
15,15.0,2023-01-01 14:00:00,,2022,1,1,15,-19.43,0.61,92.55,0.1,102.94,4.51,120.5,5.41,120.5
16,16.0,2023-01-01 15:00:00,,2022,1,1,16,-19.86,0.59,93.29,0.09,102.96,4.52,117.7,5.41,117.7
17,17.0,2023-01-01 16:00:00,,2022,1,1,17,-20.28,0.57,93.83,0.08,102.95,4.5,115.8,5.4,115.8
18,18.0,2023-01-01 17:00:00,,2022,1,1,18,-20.62,0.55,93.55,0.07,102.95,4.44,114.8,5.36,114.8
19,19.0,2023-01-01 18:00:00,,2022,1,1,19,-20.91,0.54,94.46,0.06,102.95,4.34,114.4,5.25,114.3
20,20.0,2023-01-01 19:00:00,,2022,1,1,20,-21.22,0.53,95.55,0.05,102.96,4.2,113.0,5.1,112.9
21,21.0,2023-01-01 20:00:00,,2022,1,1,21,-21.6,0.52,97.28,0.06,102.98,4.2,111.8,5.09,111.8
22,22.0,2023-01-01 21:00:00,,2022,1,1,22,-22.02,0.5,97.46,0.08,102.99,4.27,111.2,5.15,111.2
23,23.0,2023-01-01 22:00:00,,2022,1,1,23,-22.42,0.48,97.3,0.11,103.01,4.35,109.8,5.21,109.8
24,24.0,2023-01-01 23:00:00,,2022,1,2,0,-22.73,0.47,98.22,0.14,103.02,4.44,109.5,5.31,109.5
25,25.0,2023-01-02,,2022,1,2,1,-22.9,0.46,97.76,0.17,103.02,4.49,110.9,5.34,110.9
26,26.0,2023-01-02 01:00:00,,2022,1,2,2,-22.89,0.46,97.67,0.2,103.03,4.42,113.0,5.29,113.2
27,27.0,2023-01-02 02:00:00,,2022,1,2,3,-22.71,0.47,98.04,0.22,103.03,4.27,115.4,5.14,115.5
28,28.0,2023-01-02 03:00:00,,2022,1,2,4,-22.5,0.48,98.09,0.22,103.03,4.14,117.0,5.01,117.1
29,29.0,2023-01-02 04:00:00,,2022,1,2,5,-22.32,0.49,98.4,0.24,103.04,4.02,119.2,4.88,119.3
30,30.0,2023-01-02 05:00:00,,2022,1,2,6,-22.1,0.5,98.28,0.27,103.05,3.91,121.8,4.78,122.0
31,31.0,2023-01-02 06:00:00,,2022,1,2,7,-21.83,0.51,97.66,0.3,103.07,3.76,124.3,4.62,124.5
32,32.0,2023-01-02 07:00:00,,2022,1,2,8,-21.55,0.52,96.92,0.33,103.09,3.58,126.1,4.42,126.4
33,33.0,2023-01-02 08:00:00,,2022,1,2,9,-21.25,0.54,97.79,0.34,103.13,3.42,128.3,4.24,128.5
34,34.0,2023-01-02 09:00:00,,2022,1,2,10,-20.97,0.55,96.99,0.34,103.18,3.26,130.3,4.09,130.4
35,35.0,2023-01-02 10:00:00,,2022,1,2,11,-20.67,0.57,97.7,0.25,103.24,2.95,132.1,3.75,132.2
36,36.0,2023-01-02 11:00:00,,2022,1,2,12,-20.42,0.58,97.09,0.18,103.28,2.65,132.7,3.44,132.6
37,37.0,2023-01-02 12:00:00,,2022,1,2,13,-20.26,0.59,97.29,0.15,103.32,2.46,133.0,3.23,133.0
38,38.0,2023-01-02 13:00:00,,2022,1,2,14,-20.17,0.6,98.09,0.15,103.34,2.31,132.5,3.04,132.5
39,39.0,2023-01-02 14:00:00,,2022,1,2,15,-20.11,0.6,97.54,0.15,103.35,2.13,130.8,2.81,130.8
40,40.0,2023-01-02 15:00:00,,2022,1,2,16,-20.06,0.6,97.08,0.14,103.35,1.88,128.8,2.53,128.6
41,41.0,2023-01-02 16:00:00,,2022,1,2,17,-20.05,0.6,96.99,0.15,103.36,1.67,124.7,2.28,124.8
42,42.0,2023-01-02 17:00:00,,2022,1,2,18,-20.07,0.6,97.19,0.15,103.37,1.52,118.2,2.1,118.2
43,43.0,2023-01-02 18:00:00,,2022,1,2,19,-20.11,0.6,97.58,0.15,103.39,1.46,109.5,2.02,109.7
44,44.0,2023-01-02 19:00:00,,2022,1,2,20,-20.18,0.59,96.62,0.16,103.4,1.51,99.9,2.04,100.2
45,45.0,2023-01-02 20:00:00,,2022,1,2,21,-20.28,0.59,97.56,0.16,103.41,1.57,90.7,2.08,90.8
46,46.0,2023-01-02 21:00:00,,2022,1,2,22,-20.39,0.58,96.92,0.15,103.4,1.6,81.0,2.07,81.1
47,47.0,2023-01-02 22:00:00,,2022,1,2,23,-20.53,0.57,96.54,0.15,103.4,1.76,71.8,2.22,71.6
48,48.0,2023-01-02 23:00:00,,2022,1,3,0,-20.7,0.56,96.42,0.15,103.41,2.18,64.1,2.66,64.1
49,49.0,2023-01-03,,2022,1,3,1,-20.89,0.55,96.44,0.14,103.4,2.56,57.4,3.06,57.4
50,50.0,2023-01-03 01:00:00,,2022,1,3,2,-21.1,0.53,94.83,0.17,103.38,2.83,50.5,3.34,50.3
51,51.0,2023-01-03 02:00:00,,2022,1,3,3,-21.35,0.5,91.63,0.19,103.35,3.13,43.3,3.67,43.3
52,52.0,2023-01-03 03:00:00,,2022,1,3,4,-21.73,0.47,89.34,0.2,103.32,3.59,40.0,4.19,40.1
53,53.0,2023-01-03 04:00:00,,2022,1,3,5,-22.07,0.45,88.41,0.21,103.3,3.98,41.0,4.65,41.0
54,54.0,2023-01-03 05:00:00,,2022,1,3,6,-22.36,0.44,88.9,0.19,103.26,4.14,43.9,4.84,43.9
55,55.0,2023-01-03 06:00:00,,2022,1,3,7,-22.6,0.44,91.0,0.15,103.25,4.2,47.1,4.94,47.1
56,56.0,2023-01-03 07:00:00,,2022,1,3,8,-22.83,0.43,90.95,0.13,103.25,4.26,50.1,5.03,50.0
57,57.0,2023-01-03 08:00:00,,2022,1,3,9,-23.07,0.42,90.97,0.15,103.26,4.31,52.1,5.11,52.1
58,58.0,2023-01-03 09:00:00,,2022,1,3,10,-23.38,0.42,93.79,0.19,103.27,4.44,53.7,5.26,53.7
59,59.0,2023-01-03 10:00:00,,2022,1,3,11,-23.75,0.41,94.96,0.22,103.26,4.61,53.2,5.44,53.2
60,60.0,2023-01-03 11:00:00,,2022,1,3,12,-24.17,0.4,96.56,0.21,103.23,4.72,51.8,5.58,51.8
61,61.0,2023-01-03 12:00:00,,2022,1,3,13,-24.59,0.38,95.61,0.18,103.2,4.78,49.1,5.64,49.1
62,62.0,2023-01-03 13:00:00,,2022,1,3,14,-24.93,0.37,96.28,0.19,103.17,4.83,45.6,5.69,45.5
63,63.0,2023-01-03 14:00:00,,2022,1,3,15,-25.19,0.36,96.12,0.28,103.15,4.93,41.2,5.8,41.2
64,64.0,2023-01-03 15:00:00,,2022,1,3,16,-25.33,0.36,97.45,0.38,103.12,5.0,36.3,5.89,36.3
65,65.0,2023-01-03 16:00:00,,2022,1,3,17,-25.19,0.36,96.04,0.38,103.07,4.95,30.4,5.85,30.4
66,66.0,2023-01-03 17:00:00,,2022,1,3,18,-24.9,0.37,95.84,0.35,103.01,4.83,23.2,5.73,23.1
67,67.0,2023-01-03 18:00:00,,2022,1,3,19,-24.58,0.39,97.79,0.35,102.94,4.79,15.9,5.7,15.9
68,68.0,2023-01-03 19:00:00,,2022,1,3,20,-24.22,0.4,96.72,0.39,102.88,4.86,11.1,5.79,11.2
69,69.0,2023-01-03 20:00:00,,2022,1,3,21,-23.77,0.42,97.06,0.43,102.82,4.92,9.6,5.88,9.6
70,70.0,2023-01-03 21:00:00,,2022,1,3,22,-23.32,0.44,97.21,0.47,102.76,4.93,9.6,5.91,9.5
71,71.0,2023-01-03 22:00:00,,2022,1,3,23,-22.87,0.46,97.18,0.59,102.71,4.92,10.6,5.91,10.6
72,72.0,2023-01-03 23:00:00,,2022,1,4,0,-22.34,0.48,96.2,0.77,102.64,5.15,12.9,6.21,12.9
73,73.0,2023-01-04,,2022,1,4,1,-21.82,0.51,97.1,0.87,102.57,5.06,9.7,6.12,9.6
74,74.0,2023-01-04 01:00:00,,2022,1,4,2,-21.34,0.53,96.23,0.84,102.49,5.27,4.8,6.36,4.8
75,75.0,2023-01-04 02:00:00,,2022,1,4,3,-20.99,0.55,96.44,0.78,102.4,5.69,2.3,6.87,2.3
76,76.0,2023-01-04 03:00:00,,2022,1,4,4,-20.72,0.57,97.29,0.73,102.31,6.01,2.2,7.26,2.2
77,77.0,2023-01-04 04:00:00,,2022,1,4,5,-20.49,0.58,96.75,0.67,102.23,6.19,1.9,7.46,1.8
78,78.0,2023-01-04 05:00:00,,2022,1,4,6,-20.3,0.58,94.92,0.57,102.15,6.32,0.7,7.62,0.8
79,79.0,2023-01-04 06:00:00,,2022,1,4,7,-20.15,0.59,95.09,0.51,102.06,6.4,359.0,7.72,359.0
80,80.0,2023-01-04 07:00:00,,2022,1,4,8,-20.02,0.59,93.84,0.49,101.99,6.45,356.8,7.78,356.8
81,81.0,2023-01-04 08:00:00,,2022,1,4,9,-19.91,0.6,94.36,0.48,101.92,6.49,354.6,7.84,354.6
82,82.0,2023-01-04 09:00:00,,2022,1,4,10,-19.78,0.6,93.13,0.47,101.85,6.3,350.0,7.6,350.0
83,83.0,2023-01-04 10:00:00,,2022,1,4,11,-19.68,0.61,93.69,0.48,101.76,6.15,344.5,7.43,344.5
84,84.0,2023-01-04 11:00:00,,2022,1,4,12,-19.5,0.63,95.01,0.57,101.64,6.0,337.7,7.26,337.6
85,85.0,2023-01-04 12:00:00,,2022,1,4,13,-19.24,0.65,95.51,0.76,101.52,6.01,327.0,7.27,327.0
86,86.0,2023-01-04 13:00:00,,2022,1,4,14,-18.97,0.68,97.22,1.13,101.37,6.35,319.9,7.69,319.9
87,87.0,2023-01-04 14:00:00,,2022,1,4,15,-18.71,0.7,97.49,1.66,101.21,6.51,316.6,7.87,316.5
88,88.0,2023-01-04 15:00:00,,2022,1,4,16,-18.45,0.72,97.67,2.06,101.05,6.68,315.0,8.06,315.0
89,89.0,2023-01-04 16:00:00,,2022,1,4,17,-18.13,0.74,97.25,2.37,100.91,6.78,316.9,8.19,316.8
90,90.0,2023-01-04 17:00:00,,2022,1,4,18,-17.78,0.76,96.52,2.67,100.79,6.73,317.1,8.12,317.0
91,91.0,2023-01-04 18:00:00,,2022,1,4,19,-17.47,0.78,96.1,2.97,100.67,6.7,316.0,8.08,316.0
92,92.0,2023-01-04 19:00:00,,2022,1,4,20,-17.18,0.81,97.01,3.08,100.57,6.72,314.8,8.11,314.8
93,93.0,2023-01-04 20:00:00,,2022,1,4,21,-16.89,0.83,96.65,3.01,100.47,6.74,315.5,8.13,315.6
94,94.0,2023-01-04 21:00:00,,2022,1,4,22,-16.62,0.85,96.42,2.84,100.39,6.55,318.6,7.91,318.7
95,95.0,2023-01-04 22:00:00,,2022,1,4,23,-16.42,0.87,96.78,2.83,100.3,6.16,324.4,7.42,324.3
96,96.0,2023-01-04 23:00:00,,2022,1,5,0,-16.27,0.87,95.34,2.82,100.21,5.61,331.6,6.74,331.6
97,97.0,2023-01-05,,2022,1,5,1,-16.2,0.86,93.55,2.61,100.12,5.02,340.6,6.0,340.5
98,98.0,2023-01-05 01:00:00,,2022,1,5,2,-16.22,0.85,92.58,2.26,100.05,4.43,352.9,5.29,352.8
99,99.0,2023-01-05 02:00:00,,2022,1,5,3,-16.37,0.82,90.53,1.97,100.01,4.02,8.6,4.76,8.6
100,100.0,2023-01-05 03:00:00,,2022,1,5,4,-16.67,0.78,88.53,1.64,99.97,3.81,23.9,4.48,23.8
101,101.0,2023-01-05 04:00:00,,2022,1,5,5,-17.14,0.73,86.57,1.35,99.96,3.71,35.8,4.33,35.8
102,102.0,2023-01-05 05:00:00,,2022,1,5,6,-17.68,0.69,86.1,0.93,99.97,3.58,45.9,4.14,45.8
103,103.0,2023-01-05 06:00:00,,2022,1,5,7,-18.22,0.65,85.37,0.64,99.98,3.49,53.4,4.03,53.3
104,104.0,2023-01-05 07:00:00,,2022,1,5,8,-18.65,0.62,84.82,0.45,99.99,3.39,59.3,3.9,59.3
105,105.0,2023-01-05 08:00:00,,2022,1,5,9,-18.91,0.61,85.57,0.37,100.02,3.14,64.9,3.63,64.9
106,106.0,2023-01-05 09:00:00,,2022,1,5,10,-18.98,0.61,86.16,0.39,100.04,2.83,71.2,3.3,71.3
107,107.0,2023-01-05 10:00:00,,2022,1,5,11,-18.91,0.63,88.42,0.42,100.07,2.51,77.3,2.99,78.0
108,108.0,2023-01-05 11:00:00,,2022,1,5,12,-18.82,0.64,89.08,0.38,100.09,2.2,81.4,2.72,83.0
109,109.0,2023-01-05 12:00:00,,2022,1,5,13,-18.75,0.66,91.26,0.41,100.11,1.98,94.4,2.55,95.6
110,110.0,2023-01-05 13:00:00,,2022,1,5,14,-18.7,0.67,92.23,0.46,100.14,2.01,113.1,2.68,112.4
111,111.0,2023-01-05 14:00:00,,2022,1,5,15,-18.64,0.68,93.11,0.33,100.17,2.53,124.7,3.38,123.0
112,112.0,2023-01-05 15:00:00,,2022,1,5,16,-18.6,0.69,94.14,0.26,100.19,3.33,130.7,4.36,129.4
113,113.0,2023-01-05 16:00:00,,2022,1,5,17,-18.69,0.69,94.99,0.25,100.24,4.17,133.4,5.34,132.8
114,114.0,2023-01-05 17:00:00,,2022,1,5,18,-18.88,0.68,95.37,0.28,100.29,5.12,134.4,6.4,134.2
115,115.0,2023-01-05 18:00:00,,2022,1,5,19,-19.17,0.67,96.66,0.29,100.35,6.03,133.4,7.39,133.3
116,116.0,2023-01-05 19:00:00,,2022,1,5,20,-19.65,0.63,95.23,0.3,100.43,6.76,134.2,8.2,134.1
117,117.0,2023-01-05 20:00:00,,2022,1,5,21,-20.18,0.6,95.5,0.33,100.51,7.15,134.4,8.62,134.3
118,118.0,2023-01-05 21:00:00,,2022,1,5,22,-20.72,0.56,93.98,0.32,100.6,7.36,135.3,8.85,135.2
119,119.0,2023-01-05 22:00:00,,2022,1,5,23,-21.27,0.52,92.12,0.27,100.69,7.21,134.8,8.63,134.8
120,120.0,2023-01-05 23:00:00,,2022,1,6,0,-21.7,0.5,92.41,0.29,100.75,6.87,133.6,8.2,133.7
121,121.0,2023-01-06,,2022,1,6,1,-21.98,0.49,93.11,0.3,100.8,6.45,132.4,7.69,132.4
122,122.0,2023-01-06 01:00:00,,2022,1,6,2,-22.19,0.47,91.2,0.32,100.85,6.1,130.7,7.29,130.8
123,123.0,2023-01-06 02:00:00,,2022,1,6,3,-22.33,0.46,90.55,0.28,100.9,5.81,128.6,6.95,128.6
124,124.0,2023-01-06 03:00:00,,2022,1,6,4,-22.41,0.46,91.31,0.23,100.95,5.52,126.6,6.64,126.6
125,125.0,2023-01-06 04:00:00,,2022,1,6,5,-22.47,0.45,89.88,0.2,100.99,5.46,126.4,6.6,126.3
126,126.0,2023-01-06 05:00:00,,2022,1,6,6,-22.55,0.44,88.6,0.19,101.03,5.64,127.3,6.81,127.4
127,127.0,2023-01-06 06:00:00,,2022,1,6,7,-22.65,0.43,87.48,0.17,101.07,5.76,127.3,6.93,127.4
128,128.0,2023-01-06 07:00:00,,2022,1,6,8,-22.77,0.43,88.57,0.18,101.13,5.8,127.2,6.99,127.3
129,129.0,2023-01-06 08:00:00,,2022,1,6,9,-22.93,0.42,87.94,0.19,101.2,5.74,127.3,6.89,127.2
130,130.0,2023-01-06 09:00:00,,2022,1,6,10,-23.11,0.42,89.55,0.19,101.25,5.54,126.7,6.62,126.7
131,131.0,2023-01-06 10:00:00,,2022,1,6,11,-23.34,0.41,89.46,0.18,101.3,5.27,125.0,6.28,125.0
132,132.0,2023-01-06 11:00:00,,2022,1,6,12,-23.59,0.41,91.73,0.17,101.34,4.95,121.5,5.88,121.6
133,133.0,2023-01-06 12:00:00,,2022,1,6,13,-23.82,0.4,91.59,0.17,101.37,4.6,116.6,5.44,116.7
134,134.0,2023-01-06 13:00:00,,2022,1,6,14,-24.09,0.4,94.08,0.15,101.38,4.36,111.1,5.13,111.1
135,135.0,2023-01-06 14:00:00,,2022,1,6,15,-24.43,0.39,94.89,0.13,101.39,4.19,105.2,4.92,105.3
136,136.0,2023-01-06 15:00:00,,2022,1,6,16,-24.83,0.38,96.22,0.11,101.4,4.17,99.4,4.88,99.3
137,137.0,2023-01-06 16:00:00,,2022,1,6,17,-25.2,0.36,94.61,0.09,101.43,4.22,95.2,4.95,95.2
138,138.0,2023-01-06 17:00:00,,2022,1,6,18,-25.57,0.35,95.49,0.08,101.46,4.2,92.0,4.95,92.1
139,139.0,2023-01-06 18:00:00,,2022,1,6,19,-25.95,0.34,96.42,0.04,101.5,4.13,89.0,4.89,89.1
140,140.0,2023-01-06 19:00:00,,2022,1,6,20,-26.32,0.33,97.17,0.03,101.53,3.93,86.5,4.7,86.5
141,141.0,2023-01-06 20:00:00,,2022,1,6,21,-26.62,0.32,97.14,0.02,101.55,3.62,82.5,4.4,82.6
142,142.0,2023-01-06 21:00:00,,2022,1,6,22,-26.94,0.31,97.24,0.0,101.58,3.16,77.6,3.92,77.5
143,143.0,2023-01-06 22:00:00,,2022,1,6,23,-27.34,0.3,98.02,0.0,101.6,2.99,71.5,3.79,71.4
144,144.0,2023-01-06 23:00:00,,2022,1,7,0,-27.7,0.29,98.3,0.01,101.6,3.1,66.7,3.94,66.5
145,145.0,2023-01-07,,2022,1,7,1,-27.99,0.28,97.77,0.01,101.59,3.26,62.2,4.1,62.1
146,146.0,2023-01-07 01:00:00,,2022,1,7,2,-28.2,0.28,99.89,0.01,101.59,3.38,57.2,4.24,57.1
147,147.0,2023-01-07 02:00:00,,2022,1,7,3,-28.38,0.27,98.11,0.02,101.58,3.53,51.2,4.4,51.2
148,148.0,2023-01-07 03:00:00,,2022,1,7,4,-28.46,0.27,98.9,0.02,101.56,3.79,46.5,4.7,46.5
149,149.0,2023-01-07 04:00:00,,2022,1,7,5,-28.42,0.27,98.47,0.02,101.53,4.04,45.9,5.0,45.9
150,150.0,2023-01-07 05:00:00,,2022,1,7,6,-28.27,0.27,96.94,0.02,101.5,4.18,48.0,5.16,48.1
151,151.0,2023-01-07 06:00:00,,2022,1,7,7,-28.13,0.28,99.09,0.05,101.5,4.14,48.1,5.09,48.1
152,152.0,2023-01-07 07:00:00,,2022,1,7,8,-27.97,0.28,97.49,0.07,101.51,4.17,48.0,5.13,48.0
153,153.0,2023-01-07 08:00:00,,2022,1,7,9,-27.86,0.29,99.84,0.09,101.52,4.29,50.3,5.24,50.3
154,154.0,2023-01-07 09:00:00,,2022,1,7,10,-27.82,0.29,99.45,0.12,101.54,4.38,53.9,5.33,53.9
155,155.0,2023-01-07 10:00:00,,2022,1,7,11,-27.72,0.29,98.45,0.12,101.56,4.33,57.2,5.26,57.1
156,156.0,2023-01-07 11:00:00,,2022,1,7,12,-27.6,0.29,97.26,0.12,101.57,4.15,59.6,5.05,59.7
157,157.0,2023-01-07 12:00:00,,2022,1,7,13,-27.51,0.3,99.68,0.1,101.55,4.09,62.5,4.98,62.5
158,158.0,2023-01-07 13:00:00,,2022,1,7,14,-27.46,0.3,99.14,0.07,101.51,4.07,66.4,4.98,66.4
159,159.0,2023-01-07 14:00:00,,2022,1,7,15,-27.46,0.29,95.8,0.06,101.48,3.96,71.2,4.88,71.2
160,160.0,2023-01-07 15:00:00,,2022,1,7,16,-27.5,0.29,96.17,0.07,101.46,3.78,75.3,4.68,75.4
161,161.0,2023-01-07 16:00:00,,2022,1,7,17,-27.51,0.29,96.27,0.08,101.45,3.36,76.7,4.17,76.7
162,162.0,2023-01-07 17:00:00,,2022,1,7,18,-27.51,0.29,96.29,0.08,101.48,2.67,72.1,3.36,71.9
163,163.0,2023-01-07 18:00:00,,2022,1,7,19,-27.5,0.29,96.22,0.1,101.51,2.35,65.1,2.98,65.2
164,164.0,2023-01-07 19:00:00,,2022,1,7,20,-27.43,0.3,98.83,0.14,101.5,2.67,65.9,3.31,65.8
165,165.0,2023-01-07 20:00:00,,2022,1,7,21,-27.28,0.3,97.3,0.14,101.47,3.09,71.9,3.79,72.0
166,166.0,2023-01-07 21:00:00,,2022,1,7,22,-27.06,0.31,98.28,0.11,101.43,3.21,80.1,3.93,80.2
167,167.0,2023-01-07 22:00:00,,2022,1,7,23,-26.84,0.32,99.18,0.11,101.39,3.21,86.4,3.93,86.5
168,168.0,2023-01-07 23:00:00,,2022,1,8,0,-26.63,0.32,97.06,0.12,101.35,3.1,91.5,3.81,91.5
169,169.0,2023-01-08,,2022,1,8,1,-26.42,0.33,97.98,0.14,101.34,2.71,95.5,3.37,95.6
170,170.0,2023-01-08 01:00:00,,2022,1,8,2,-26.24,0.33,96.22,0.17,101.35,2.35,96.6,2.94,96.4
171,171.0,2023-01-08 02:00:00,,2022,1,8,3,-26.06,0.34,97.35,0.2,101.35,2.32,94.9,2.87,95.0
172,172.0,2023-01-08 03:00:00,,2022,1,8,4,-25.89,0.34,95.68,0.2,101.32,2.63,97.9,3.2,97.9
173,173.0,2023-01-08 04:00:00,,2022,1,8,5,-25.68,0.35,96.37,0.17,101.27,2.96,103.3,3.59,103.4
174,174.0,2023-01-08 05:00:00,,2022,1,8,6,-25.46,0.36,96.92,0.15,101.23,3.07,109.4,3.74,109.4
175,175.0,2023-01-08 06:00:00,,2022,1,8,7,-25.28,0.36,95.14,0.14,101.18,3.01,117.5,3.7,117.5
176,176.0,2023-01-08 07:00:00,,2022,1,8,8,-25.14,0.37,96.38,0.13,101.14,2.74,124.9,3.42,125.0
177,177.0,2023-01-08 08:00:00,,2022,1,8,9,-25.07,0.37,95.68,0.14,101.11,2.49,130.9,3.13,131.0
178,178.0,2023-01-08 09:00:00,,2022,1,8,10,-25.04,0.36,92.77,0.13,101.06,2.83,134.7,3.51,134.8
179,179.0,2023-01-08 10:00:00,,2022,1,8,11,-24.91,0.36,91.52,0.04,101.0,3.27,136.4,4.07,136.4
180,180.0,2023-01-08 11:00:00,,2022,1,8,12,-24.9,0.36,91.41,0.0,100.98,2.88,142.6,3.74,142.6
181,181.0,2023-01-08 12:00:00,,2022,1,8,13,-25.19,0.35,91.49,0.0,100.99,2.42,151.8,3.35,151.7
182,182.0,2023-01-08 13:00:00,,2022,1,8,14,-25.4,0.34,90.75,0.0,100.96,2.38,155.7,3.39,155.8
183,183.0,2023-01-08 14:00:00,,2022,1,8,15,-25.41,0.34,90.8,0.0,100.91,2.63,154.6,3.67,154.8
184,184.0,2023-01-08 15:00:00,,2022,1,8,16,-25.24,0.34,89.23,0.0,100.87,2.98,154.1,4.01,154.3
185,185.0,2023-01-08 16:00:00,,2022,1,8,17,-25.06,0.35,90.19,0.0,100.86,3.43,157.4,4.43,157.6
186,186.0,2023-01-08 17:00:00,,2022,1,8,18,-24.96,0.35,89.26,0.0,100.82,4.17,158.8,5.18,159.1
187,187.0,2023-01-08 18:00:00,,2022,1,8,19,-24.82,0.36,90.49,0.0,100.76,4.87,159.8,5.93,159.9
188,188.0,2023-01-08 19:00:00,,2022,1,8,20,-24.63,0.36,88.77,0.01,100.74,5.21,161.6,6.3,161.7
189,189.0,2023-01-08 20:00:00,,2022,1,8,21,-24.44,0.38,91.93,0.01,100.72,5.31,162.1,6.4,162.2
190,190.0,2023-01-08 21:00:00,,2022,1,8,22,-24.21,0.39,92.19,0.02,100.68,5.54,161.1,6.66,161.1
191,191.0,2023-01-08 22:00:00,,2022,1,8,23,-23.96,0.4,92.2,0.03,100.63,5.86,158.6,7.05,158.6
192,192.0,2023-01-08 23:00:00,,2022,1,9,0,-23.75,0.41,92.49,0.03,100.57,6.22,155.9,7.49,155.9
193,193.0,2023-01-09,,2022,1,9,1,-23.55,0.42,92.84,0.04,100.51,6.6,155.6,7.94,155.7
194,194.0,2023-01-09 01:00:00,,2022,1,9,2,-23.35,0.43,93.14,0.05,100.46,6.88,156.5,8.29,156.5
195,195.0,2023-01-09 02:00:00,,2022,1,9,3,-23.18,0.44,93.69,0.05,100.42,7.08,156.6,8.52,156.6
196,196.0,2023-01-09 03:00:00,,2022,1,9,4,-23.06,0.45,94.66,0.05,100.38,7.18,156.3,8.65,156.3
197,197.0,2023-01-09 04:00:00,,2022,1,9,5,-23.09,0.45,94.92,0.08,100.36,7.26,155.4,8.74,155.5
198,198.0,2023-01-09 05:00:00,,2022,1,9,6,-23.18,0.45,95.74,0.12,100.33,7.37,154.0,8.86,154.0
199,199.0,2023-01-09 06:00:00,,2022,1,9,7,-23.23,0.45,96.18,0.14,100.31,7.49,152.1,8.98,152.1
200,200.0,2023-01-09 07:00:00,,2022,1,9,8,-23.29,0.45,96.72,0.15,100.27,7.59,150.5,9.09,150.5
201,201.0,2023-01-09 08:00:00,,2022,1,9,9,-23.35,0.45,97.28,0.15,100.25,7.67,149.2,9.18,149.2
202,202.0,2023-01-09 09:00:00,,2022,1,9,10,-23.4,0.45,97.76,0.15,100.25,7.73,147.8,9.24,147.8
203,203.0,2023-01-09 10:00:00,,2022,1,9,11,-23.37,0.45,97.46,0.14,100.24,7.75,146.1,9.28,146.2
204,204.0,2023-01-09 11:00:00,,2022,1,9,12,-23.27,0.45,96.5,0.14,100.23,7.86,144.8,9.42,144.8
205,205.0,2023-01-09 12:00:00,,2022,1,9,13,-23.12,0.45,95.08,0.15,100.24,7.98,144.0,9.58,144.0
206,206.0,2023-01-09 13:00:00,,2022,1,9,14,-22.95,0.46,95.59,0.28,100.24,8.05,143.3,9.67,143.3
207,207.0,2023-01-09 14:00:00,,2022,1,9,15,-22.73,0.47,95.58,1.02,100.25,8.14,142.5,9.79,142.5
208,208.0,2023-01-09 15:00:00,,2022,1,9,16,-22.44,0.48,94.89,2.25,100.26,8.23,142.3,9.91,142.2
209,209.0,2023-01-09 16:00:00,,2022,1,9,17,-22.11,0.5,95.74,3.17,100.29,8.31,142.5,10.0,142.4
210,210.0,2023-01-09 17:00:00,,2022,1,9,18,-21.85,0.51,95.23,3.7,100.31,8.32,142.7,10.02,142.7
